2025-05-06 10:12:46,321 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0005, liên tiếp=0.0000, drawdown=-0.0364, tổng=-0.0369
2025-05-06 10:12:46,861 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0085, liên tiếp=0.0000, drawdown=-0.0404, tổng=-0.0489
2025-05-06 10:12:47,388 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0109, liên tiếp=0.0000, drawdown=-0.0454, tổng=-0.0563
2025-05-06 10:12:47,910 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0080, liên tiếp=0.0000, drawdown=-0.0417, tổng=-0.0338
2025-05-06 10:12:48,462 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0082, liên tiếp=0.0008, drawdown=-0.0380, tổng=-0.0290
2025-05-06 10:12:49,008 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0169, liên tiếp=0.0034, drawdown=-0.0302, tổng=-0.0099
2025-05-06 10:12:49,597 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0001, liên tiếp=0.0000, drawdown=-0.0302, tổng=-0.0303
2025-05-06 10:12:50,121 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0001, liên tiếp=0.0000, drawdown=-0.0303, tổng=-0.0304
2025-05-06 10:12:50,642 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=0.0029, liên tiếp=0.0000, drawdown=-0.0289, tổng=-0.0260
2025-05-06 10:12:51,178 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0015, liên tiếp=0.0000, drawdown=-0.0296, tổng=-0.0311
2025-05-06 10:12:51,718 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0004, liên tiếp=0.0000, drawdown=-0.0298, tổng=-0.0302
2025-05-06 10:12:52,278 - trading_system.profit_reward - DEBUG - [profit_reward.py:95] - Phần thưởng: cơ bản=-0.0021, liên tiếp=0.0000, drawdown=-0.0308, tổng=-0.0328
